1,1,6.65209e-10,1.73005e-14
0.424856,0.218899,2.82618e-10,3.78706e-15
0.424856,0.218899,2.82618e-10,3.78706e-15
0.442479,0.261628,2.94341e-10,4.5263e-15
0.442479,0.261628,2.94341e-10,4.5263e-15
0.442479,0.261628,2.94341e-10,4.5263e-15
0.442479,0.261628,2.94341e-10,4.5263e-15
0.442479,0.261628,2.94341e-10,4.5263e-15
0.601854,0.390769,4.00358e-10,6.76052e-15
0.673661,0.501,4.48125e-10,8.66757e-15
0.673661,0.501,4.48125e-10,8.66757e-15
0.673661,0.501,4.48125e-10,8.66757e-15
0.673661,0.501,4.48125e-10,8.66757e-15
0.649675,0.464995,4.3217e-10,8.04467e-15
0.842379,0.744039,5.60358e-10,1.28723e-14
0.651982,0.44889,4.33704e-10,7.76604e-15
0.65942,0.477168,4.38652e-10,8.25526e-15
0.65942,0.477168,4.38652e-10,8.25526e-15
0.65942,0.477168,4.38652e-10,8.25526e-15
0.65942,0.477168,4.38652e-10,8.25526e-15
0.67795,0.487144,4.50978e-10,8.42785e-15
0.679951,0.504638,4.52309e-10,8.73052e-15
0.679951,0.504638,4.52309e-10,8.73052e-15
0.679951,0.504638,4.52309e-10,8.73052e-15
0.679951,0.504638,4.52309e-10,8.73052e-15
0.679951,0.504638,4.52309e-10,8.73052e-15
1.01307,0.864567,6.73902e-10,1.49575e-14
0.529157,0.310407,3.52e-10,5.37021e-15
0.529157,0.310407,3.52e-10,5.37021e-15
0.529157,0.310407,3.52e-10,5.37021e-15
0.529157,0.310407,3.52e-10,5.37021e-15
0.529157,0.310407,3.52e-10,5.37021e-15
0.596273,0.383529,3.96646e-10,6.63526e-15
0.596273,0.383529,3.96646e-10,6.63526e-15
0.596273,0.383529,3.96646e-10,6.63526e-15
0.596273,0.383529,3.96646e-10,6.63526e-15
0.596273,0.383529,3.96646e-10,6.63526e-15
0.673437,0.450327,4.47976e-10,7.7909e-15
0.673437,0.450327,4.47976e-10,7.7909e-15
0.508767,0.311863,3.38436e-10,5.3954e-15
0.508767,0.311863,3.38436e-10,5.3954e-15
0.5006,0.299878,3.33004e-10,5.18806e-15
0.5006,0.299878,3.33004e-10,5.18806e-15
0.5006,0.299878,3.33004e-10,5.18806e-15
0.5006,0.299878,3.33004e-10,5.18806e-15
